"node_id","truth_micro","truth_macro","modified_top","modified_final","modified_top_source","official_top","official_final"
1,6,1,1,1,"level_2",1,1
2,1,1,1,1,"level_2",1,1
3,5,1,1,1,"level_2",1,1
4,4,1,1,1,"level_2",1,1
5,3,1,1,1,"level_2",1,1
6,2,1,1,1,"level_2",1,1
7,6,1,1,1,"level_2",1,1
8,2,1,1,1,"level_2",1,1
9,4,1,1,1,"level_2",1,1
10,3,1,1,1,"level_2",1,1
11,4,1,1,1,"level_2",1,1
12,5,1,1,1,"level_2",1,1
13,4,1,1,1,"level_2",1,1
14,2,1,1,1,"level_2",1,1
15,6,1,1,1,"level_2",1,1
16,2,1,1,1,"level_2",1,1
17,4,1,1,1,"level_2",1,1
18,6,1,1,1,"level_2",1,1
19,6,1,1,1,"level_2",1,1
20,3,1,1,1,"level_2",1,1
21,6,1,1,1,"level_2",1,1
22,6,1,1,1,"level_2",1,1
23,2,1,1,1,"level_2",1,1
24,1,1,1,1,"level_2",1,1
25,3,1,1,1,"level_2",1,1
26,6,1,1,1,"level_2",1,1
27,5,1,1,1,"level_2",1,1
28,3,1,1,1,"level_2",1,1
29,3,1,1,1,"level_2",1,1
30,6,1,1,1,"level_2",1,1
31,5,1,1,1,"level_2",1,1
32,4,1,1,1,"level_2",1,1
33,6,1,1,1,"level_2",1,1
34,3,1,1,1,"level_2",1,1
35,5,1,1,1,"level_2",1,1
36,1,1,1,1,"level_2",1,1
37,1,1,1,1,"level_2",1,1
38,6,1,1,1,"level_2",1,1
39,3,1,1,1,"level_2",1,1
40,2,1,1,1,"level_2",1,1
41,4,1,1,1,"level_2",1,1
42,1,1,1,1,"level_2",1,1
43,2,1,1,1,"level_2",1,1
44,6,1,1,1,"level_2",1,1
45,2,1,1,1,"level_2",1,1
46,2,1,1,1,"level_2",1,1
47,5,1,1,1,"level_2",1,1
48,2,1,1,1,"level_2",1,1
49,6,1,1,1,"level_2",1,1
50,5,1,1,1,"level_2",1,1
51,5,1,1,1,"level_2",1,1
52,4,1,1,1,"level_2",1,1
53,5,1,1,1,"level_2",1,1
54,4,1,1,1,"level_2",1,1
