"node_id","truth_micro","truth_macro","modified_top","modified_final","modified_top_source","official_top","official_final"
1,2,1,1,1,"level_2",2,15
2,2,1,1,1,"level_2",2,15
3,5,1,1,1,"level_2",2,19
4,3,1,1,1,"level_2",2,16
5,4,1,1,1,"level_2",2,17
6,5,1,1,1,"level_2",2,19
7,2,1,1,1,"level_2",2,15
8,4,1,1,1,"level_2",2,17
9,4,1,1,1,"level_2",2,17
10,1,1,1,1,"level_2",2,18
11,1,1,1,1,"level_2",2,18
12,3,1,1,1,"level_2",2,16
13,5,1,1,1,"level_2",2,19
14,3,1,1,1,"level_2",2,16
15,5,1,1,1,"level_2",2,19
16,5,1,1,1,"level_2",2,19
17,3,1,1,1,"level_2",2,16
18,2,1,1,1,"level_2",2,15
19,4,1,1,1,"level_2",2,17
20,3,1,1,1,"level_2",2,16
21,2,1,1,1,"level_2",2,15
22,1,1,1,1,"level_2",2,18
23,1,1,1,1,"level_2",2,18
24,3,1,1,1,"level_2",2,16
25,4,1,1,1,"level_2",2,17
26,3,1,1,1,"level_2",2,16
27,2,1,1,1,"level_2",2,15
28,5,1,1,1,"level_2",2,19
29,4,1,1,1,"level_2",2,17
30,1,1,1,1,"level_2",2,18
31,3,1,1,1,"level_2",2,16
32,5,1,1,1,"level_2",2,19
33,4,1,1,1,"level_2",2,17
34,2,1,1,1,"level_2",2,15
35,3,1,1,1,"level_2",2,16
36,4,1,1,1,"level_2",2,17
37,1,1,1,1,"level_2",2,18
38,1,1,1,1,"level_2",2,18
39,2,1,1,1,"level_2",2,15
40,2,1,1,1,"level_2",2,15
41,2,1,1,1,"level_2",2,15
42,2,1,1,1,"level_2",2,15
43,5,1,1,1,"level_2",2,19
44,2,1,1,1,"level_2",2,15
45,1,1,1,1,"level_2",2,18
46,3,1,1,1,"level_2",2,16
47,1,1,1,1,"level_2",2,18
48,3,1,1,1,"level_2",2,16
49,2,1,1,1,"level_2",2,15
50,3,1,1,1,"level_2",2,16
51,1,1,1,1,"level_2",2,18
52,2,1,1,1,"level_2",2,15
53,1,1,1,1,"level_2",2,18
54,3,1,1,1,"level_2",2,16
55,1,1,1,1,"level_2",2,18
56,2,1,1,1,"level_2",2,15
57,4,1,1,1,"level_2",2,17
58,3,1,1,1,"level_2",2,16
59,5,1,1,1,"level_2",2,19
60,1,1,1,1,"level_2",2,18
61,3,1,1,1,"level_2",2,16
62,4,1,1,1,"level_2",2,17
63,3,1,1,1,"level_2",2,16
64,3,1,1,1,"level_2",2,16
65,1,1,1,1,"level_2",2,18
66,2,1,1,1,"level_2",2,15
67,4,1,1,1,"level_2",2,17
68,3,1,1,1,"level_2",2,16
69,2,1,1,1,"level_2",2,15
70,3,1,1,1,"level_2",2,16
71,1,1,1,1,"level_2",2,18
72,2,1,1,1,"level_2",2,15
73,4,1,1,1,"level_2",2,17
74,3,1,1,1,"level_2",2,16
75,4,1,1,1,"level_2",2,17
76,4,1,1,1,"level_2",2,17
77,3,1,1,1,"level_2",2,16
78,3,1,1,1,"level_2",2,16
79,4,1,1,1,"level_2",2,17
80,5,1,1,1,"level_2",2,19
81,4,1,1,1,"level_2",2,17
82,3,1,1,1,"level_2",2,16
83,2,1,1,1,"level_2",2,15
84,3,1,1,1,"level_2",2,16
85,3,1,1,1,"level_2",2,16
86,1,1,1,1,"level_2",2,18
87,5,1,1,1,"level_2",2,19
88,3,1,1,1,"level_2",2,16
89,3,1,1,1,"level_2",2,16
90,5,1,1,1,"level_2",2,19
91,1,1,1,1,"level_2",2,18
92,2,1,1,1,"level_2",2,15
93,3,1,1,1,"level_2",2,16
94,1,1,1,1,"level_2",2,18
95,1,1,1,1,"level_2",2,18
96,3,1,1,1,"level_2",2,16
97,2,1,1,1,"level_2",2,15
98,4,1,1,1,"level_2",2,17
99,5,1,1,1,"level_2",2,19
100,2,1,1,1,"level_2",2,15
101,2,1,1,1,"level_2",2,15
102,4,1,1,1,"level_2",2,17
103,2,1,1,1,"level_2",2,15
104,4,1,1,1,"level_2",2,17
105,3,1,1,1,"level_2",2,16
106,5,1,1,1,"level_2",2,19
107,1,1,1,1,"level_2",2,18
108,1,1,1,1,"level_2",2,18
109,5,1,1,1,"level_2",2,19
110,3,1,1,1,"level_2",2,16
111,1,1,1,1,"level_2",2,18
112,5,1,1,1,"level_2",2,19
113,3,1,1,1,"level_2",2,16
114,1,1,1,1,"level_2",2,18
115,4,1,1,1,"level_2",2,17
116,2,1,1,1,"level_2",2,15
117,2,1,1,1,"level_2",2,15
118,5,1,1,1,"level_2",2,19
119,3,1,1,1,"level_2",2,16
120,5,1,1,1,"level_2",2,19
121,1,1,1,1,"level_2",2,18
122,1,1,1,1,"level_2",2,18
123,5,1,1,1,"level_2",2,19
124,2,1,1,1,"level_2",2,15
125,3,1,1,1,"level_2",2,16
126,2,1,1,1,"level_2",2,15
127,4,1,1,1,"level_2",2,17
128,5,1,1,1,"level_2",2,19
129,4,1,1,1,"level_2",2,17
130,5,1,1,1,"level_2",2,19
131,5,1,1,1,"level_2",2,19
132,5,1,1,1,"level_2",2,19
133,3,1,1,1,"level_2",2,16
134,4,1,1,1,"level_2",2,17
135,1,1,1,1,"level_2",2,18
136,4,1,1,1,"level_2",2,17
137,3,1,1,1,"level_2",2,16
138,5,1,1,1,"level_2",2,19
139,5,1,1,1,"level_2",2,19
140,3,1,1,1,"level_2",2,16
141,3,1,1,1,"level_2",2,16
142,4,1,1,1,"level_2",2,17
143,1,1,1,1,"level_2",2,18
144,4,1,1,1,"level_2",2,17
145,3,1,1,1,"level_2",2,16
146,3,1,1,1,"level_2",2,16
147,1,1,1,1,"level_2",2,18
148,2,1,1,1,"level_2",2,15
149,1,1,1,1,"level_2",2,18
150,1,1,1,1,"level_2",2,18
151,5,1,1,1,"level_2",2,19
152,2,1,1,1,"level_2",2,15
153,3,1,1,1,"level_2",2,16
154,3,1,1,1,"level_2",2,16
155,1,1,1,1,"level_2",2,18
156,3,1,1,1,"level_2",2,16
157,3,1,1,1,"level_2",2,16
158,2,1,1,1,"level_2",2,15
159,1,1,1,1,"level_2",2,18
160,2,1,1,1,"level_2",2,15
161,4,1,1,1,"level_2",2,17
162,5,1,1,1,"level_2",2,19
163,5,1,1,1,"level_2",2,19
164,1,1,1,1,"level_2",2,18
165,3,1,1,1,"level_2",2,16
166,2,1,1,1,"level_2",2,15
167,4,1,1,1,"level_2",2,17
168,4,1,1,1,"level_2",2,17
169,1,1,1,1,"level_2",2,18
170,4,1,1,1,"level_2",2,17
171,1,1,1,1,"level_2",2,18
172,5,1,1,1,"level_2",2,19
173,2,1,1,1,"level_2",2,15
174,2,1,1,1,"level_2",2,15
175,1,1,1,1,"level_2",2,18
176,5,1,1,1,"level_2",2,19
177,2,1,1,1,"level_2",2,15
178,2,1,1,1,"level_2",2,15
179,5,1,1,1,"level_2",2,19
180,5,1,1,1,"level_2",2,19
181,2,1,1,1,"level_2",2,15
182,1,1,1,1,"level_2",2,18
183,4,1,1,1,"level_2",2,17
184,4,1,1,1,"level_2",2,17
185,4,1,1,1,"level_2",2,17
186,3,1,1,1,"level_2",2,16
187,4,1,1,1,"level_2",2,17
188,3,1,1,1,"level_2",2,16
189,4,1,1,1,"level_2",2,17
190,5,1,1,1,"level_2",2,19
191,5,1,1,1,"level_2",2,19
192,2,1,1,1,"level_2",2,15
193,2,1,1,1,"level_2",2,15
194,4,1,1,1,"level_2",2,17
195,3,1,1,1,"level_2",2,16
196,1,1,1,1,"level_2",2,18
197,2,1,1,1,"level_2",2,15
198,4,1,1,1,"level_2",2,17
199,1,1,1,1,"level_2",2,18
200,1,1,1,1,"level_2",2,18
201,4,1,1,1,"level_2",2,17
202,2,1,1,1,"level_2",2,15
203,2,1,1,1,"level_2",2,15
204,7,2,2,2,"level_2",1,10
205,8,2,3,3,"level_2",1,7
206,10,2,4,4,"level_2",1,12
207,6,2,5,5,"level_2",1,8
208,12,2,6,6,"level_2",1,14
209,8,2,3,3,"level_2",1,7
210,11,2,7,7,"level_2",1,11
211,13,2,8,8,"level_2",1,13
212,11,2,7,7,"level_2",1,11
213,8,2,3,3,"level_2",1,7
214,10,2,4,4,"level_2",1,12
215,11,2,7,7,"level_2",1,11
216,9,2,9,9,"level_2",1,9
217,6,2,5,5,"level_2",1,8
218,6,2,5,5,"level_2",1,8
219,8,2,3,3,"level_2",1,7
220,14,2,10,10,"level_2",1,6
221,12,2,6,6,"level_2",1,14
222,13,2,8,8,"level_2",1,13
223,7,2,2,2,"level_2",1,10
224,9,2,9,9,"level_2",1,9
225,14,2,10,10,"level_2",1,6
226,6,2,5,5,"level_2",1,8
227,6,2,5,5,"level_2",1,8
228,7,2,2,2,"level_2",1,10
229,14,2,10,10,"level_2",1,6
230,9,2,9,9,"level_2",1,9
231,11,2,7,7,"level_2",1,11
232,11,2,7,7,"level_2",1,11
233,9,2,9,9,"level_2",1,9
234,9,2,9,9,"level_2",1,9
235,8,2,3,3,"level_2",1,7
236,13,2,8,8,"level_2",1,13
237,11,2,7,7,"level_2",1,11
238,14,2,10,10,"level_2",1,6
239,6,2,5,5,"level_2",1,8
240,8,2,3,3,"level_2",1,7
241,13,2,8,8,"level_2",1,13
242,10,2,4,4,"level_2",1,12
243,13,2,8,8,"level_2",1,13
244,14,2,10,10,"level_2",1,6
245,8,2,3,3,"level_2",1,7
246,6,2,5,5,"level_2",1,8
247,11,2,7,7,"level_2",1,11
248,9,2,9,9,"level_2",1,9
249,11,2,7,7,"level_2",1,11
250,8,2,3,3,"level_2",1,7
251,8,2,3,3,"level_2",1,7
252,9,2,9,9,"level_2",1,9
253,7,2,2,2,"level_2",1,10
254,7,2,2,2,"level_2",1,10
255,9,2,9,9,"level_2",1,9
256,13,2,8,8,"level_2",1,13
257,9,2,9,9,"level_2",1,9
258,14,2,10,10,"level_2",1,6
259,6,2,5,5,"level_2",1,8
260,13,2,8,8,"level_2",1,13
261,14,2,10,10,"level_2",1,6
262,12,2,6,6,"level_2",1,14
263,9,2,9,9,"level_2",1,9
264,7,2,2,2,"level_2",1,10
265,11,2,7,7,"level_2",1,11
266,10,2,4,4,"level_2",1,12
267,12,2,6,6,"level_2",1,14
268,11,2,7,7,"level_2",1,11
269,10,2,4,4,"level_2",1,12
270,11,2,7,7,"level_2",1,11
271,12,2,6,6,"level_2",1,14
272,11,2,7,7,"level_2",1,11
273,12,2,6,6,"level_2",1,14
274,8,2,3,3,"level_2",1,7
275,14,2,10,10,"level_2",1,6
276,9,2,9,9,"level_2",1,9
277,13,2,8,8,"level_2",1,13
278,7,2,2,2,"level_2",1,10
279,8,2,3,3,"level_2",1,7
280,7,2,2,2,"level_2",1,10
281,14,2,10,10,"level_2",1,6
282,10,2,4,4,"level_2",1,12
283,12,2,6,6,"level_2",1,14
284,6,2,5,5,"level_2",1,8
285,14,2,10,10,"level_2",1,6
286,12,2,6,6,"level_2",1,14
287,7,2,2,2,"level_2",1,10
288,11,2,7,7,"level_2",1,11
289,8,2,3,3,"level_2",1,7
290,13,2,8,8,"level_2",1,13
291,7,2,2,2,"level_2",1,10
292,12,2,6,6,"level_2",1,14
293,14,2,10,10,"level_2",1,6
294,6,2,5,5,"level_2",1,8
295,14,2,10,10,"level_2",1,6
296,10,2,4,4,"level_2",1,12
297,7,2,2,2,"level_2",1,10
298,14,2,10,10,"level_2",1,6
299,13,2,8,8,"level_2",1,13
300,9,2,9,9,"level_2",1,9
301,7,2,2,2,"level_2",1,10
302,13,2,8,8,"level_2",1,13
303,8,2,3,3,"level_2",1,7
304,6,2,5,5,"level_2",1,8
305,14,2,10,10,"level_2",1,6
306,9,2,9,9,"level_2",1,9
307,12,2,6,6,"level_2",1,14
308,14,2,10,10,"level_2",1,6
309,13,2,8,8,"level_2",1,13
310,12,2,6,6,"level_2",1,14
311,13,2,8,8,"level_2",1,13
312,12,2,6,6,"level_2",1,14
313,7,2,2,2,"level_2",1,10
314,14,2,10,10,"level_2",1,6
315,13,2,8,8,"level_2",1,13
316,9,2,9,9,"level_2",1,9
317,12,2,6,6,"level_2",1,14
318,8,2,3,3,"level_2",1,7
319,9,2,9,9,"level_2",1,9
320,6,2,5,5,"level_2",1,8
321,11,2,7,7,"level_2",1,11
322,14,2,10,10,"level_2",1,6
323,10,2,4,4,"level_2",1,12
324,14,2,10,10,"level_2",1,6
325,9,2,9,9,"level_2",1,9
326,12,2,6,6,"level_2",1,14
327,6,2,5,5,"level_2",1,8
328,10,2,4,4,"level_2",1,12
329,14,2,10,10,"level_2",1,6
330,11,2,7,7,"level_2",1,11
331,14,2,10,10,"level_2",1,6
332,11,2,7,7,"level_2",1,11
333,12,2,6,6,"level_2",1,14
334,9,2,9,9,"level_2",1,9
335,8,2,3,3,"level_2",1,7
336,6,2,5,5,"level_2",1,8
337,6,2,5,5,"level_2",1,8
338,9,2,9,9,"level_2",1,9
339,13,2,8,8,"level_2",1,13
340,9,2,9,9,"level_2",1,9
341,9,2,9,9,"level_2",1,9
342,11,2,7,7,"level_2",1,11
343,10,2,4,4,"level_2",1,12
344,14,2,10,10,"level_2",1,6
345,11,2,7,7,"level_2",1,11
346,10,2,4,4,"level_2",1,12
347,11,2,7,7,"level_2",1,11
348,11,2,7,7,"level_2",1,11
349,10,2,4,4,"level_2",1,12
350,8,2,3,3,"level_2",1,7
351,7,2,2,2,"level_2",1,10
352,14,2,10,10,"level_2",1,6
353,14,2,10,10,"level_2",1,6
354,6,2,5,5,"level_2",1,8
355,12,2,6,6,"level_2",1,14
356,11,2,7,7,"level_2",1,11
357,9,2,9,9,"level_2",1,9
358,11,2,7,7,"level_2",1,11
359,12,2,6,6,"level_2",1,14
360,14,2,10,10,"level_2",1,6
361,8,2,3,3,"level_2",1,7
362,8,2,3,3,"level_2",1,7
363,8,2,3,3,"level_2",1,7
364,12,2,6,6,"level_2",1,14
365,8,2,3,3,"level_2",1,7
366,6,2,5,5,"level_2",1,8
367,8,2,3,3,"level_2",1,7
368,6,2,5,5,"level_2",1,8
369,14,2,10,10,"level_2",1,6
370,12,2,6,6,"level_2",1,14
371,8,2,3,3,"level_2",1,7
372,6,2,5,5,"level_2",1,8
373,7,2,2,2,"level_2",1,10
374,11,2,7,7,"level_2",1,11
375,13,2,8,8,"level_2",1,13
376,8,2,3,3,"level_2",1,7
377,11,2,7,7,"level_2",1,11
378,14,2,10,10,"level_2",1,6
379,10,2,4,4,"level_2",1,12
380,7,2,2,2,"level_2",1,10
381,9,2,9,9,"level_2",1,9
382,6,2,5,5,"level_2",1,8
383,14,2,10,10,"level_2",1,6
384,13,2,8,8,"level_2",1,13
385,14,2,10,10,"level_2",1,6
386,7,2,2,2,"level_2",1,10
387,9,2,9,9,"level_2",1,9
388,12,2,6,6,"level_2",1,14
389,7,2,2,2,"level_2",1,10
390,8,2,3,3,"level_2",1,7
391,8,2,3,3,"level_2",1,7
392,6,2,5,5,"level_2",1,8
393,13,2,8,8,"level_2",1,13
394,14,2,10,10,"level_2",1,6
395,9,2,9,9,"level_2",1,9
396,9,2,9,9,"level_2",1,9
397,14,2,10,10,"level_2",1,6
398,14,2,10,10,"level_2",1,6
399,9,2,9,9,"level_2",1,9
400,13,2,8,8,"level_2",1,13
401,14,2,10,10,"level_2",1,6
402,6,2,5,5,"level_2",1,8
403,10,2,4,4,"level_2",1,12
404,6,2,5,5,"level_2",1,8
405,14,2,10,10,"level_2",1,6
406,7,2,2,2,"level_2",1,10
407,9,2,9,9,"level_2",1,9
408,12,2,6,6,"level_2",1,14
409,9,2,9,9,"level_2",1,9
410,10,2,4,4,"level_2",1,12
411,7,2,2,2,"level_2",1,10
412,6,2,5,5,"level_2",1,8
413,9,2,9,9,"level_2",1,9
414,8,2,3,3,"level_2",1,7
415,13,2,8,8,"level_2",1,13
416,6,2,5,5,"level_2",1,8
417,6,2,5,5,"level_2",1,8
418,7,2,2,2,"level_2",1,10
419,14,2,10,10,"level_2",1,6
420,9,2,9,9,"level_2",1,9
421,10,2,4,4,"level_2",1,12
422,14,2,10,10,"level_2",1,6
423,8,2,3,3,"level_2",1,7
424,12,2,6,6,"level_2",1,14
425,13,2,8,8,"level_2",1,13
426,10,2,4,4,"level_2",1,12
427,11,2,7,7,"level_2",1,11
428,14,2,10,10,"level_2",1,6
429,8,2,3,3,"level_2",1,7
430,11,2,7,7,"level_2",1,11
431,6,2,5,5,"level_2",1,8
432,7,2,2,2,"level_2",1,10
433,14,2,10,10,"level_2",1,6
434,14,2,10,10,"level_2",1,6
435,10,2,4,4,"level_2",1,12
436,6,2,5,5,"level_2",1,8
437,8,2,3,3,"level_2",1,7
438,6,2,5,5,"level_2",1,8
439,11,2,7,7,"level_2",1,11
440,9,2,9,9,"level_2",1,9
441,7,2,2,2,"level_2",1,10
442,8,2,3,3,"level_2",1,7
443,8,2,3,3,"level_2",1,7
444,6,2,5,5,"level_2",1,8
445,8,2,3,3,"level_2",1,7
446,6,2,5,5,"level_2",1,8
447,8,2,3,3,"level_2",1,7
448,9,2,9,9,"level_2",1,9
449,8,2,3,3,"level_2",1,7
450,10,2,4,4,"level_2",1,12
451,11,2,7,7,"level_2",1,11
452,14,2,10,10,"level_2",1,6
453,10,2,4,4,"level_2",1,12
454,14,2,10,10,"level_2",1,6
455,8,2,3,3,"level_2",1,7
456,6,2,5,5,"level_2",1,8
457,13,2,8,8,"level_2",1,13
458,14,2,10,10,"level_2",1,6
459,14,2,10,10,"level_2",1,6
460,9,2,9,9,"level_2",1,9
461,10,2,4,4,"level_2",1,12
462,11,2,7,7,"level_2",1,11
463,13,2,8,8,"level_2",1,13
464,9,2,9,9,"level_2",1,9
465,7,2,2,2,"level_2",1,10
466,14,2,10,10,"level_2",1,6
467,7,2,2,2,"level_2",1,10
468,10,2,4,4,"level_2",1,12
469,8,2,3,3,"level_2",1,7
470,14,2,10,10,"level_2",1,6
471,7,2,2,2,"level_2",1,10
472,6,2,5,5,"level_2",1,8
473,14,2,10,10,"level_2",1,6
474,11,2,7,7,"level_2",1,11
475,7,2,2,2,"level_2",1,10
476,7,2,2,2,"level_2",1,10
477,14,2,10,10,"level_2",1,6
478,9,2,9,9,"level_2",1,9
479,7,2,2,2,"level_2",1,10
480,6,2,5,5,"level_2",1,8
481,9,2,9,9,"level_2",1,9
482,8,2,3,3,"level_2",1,7
483,14,2,10,10,"level_2",1,6
484,6,2,5,5,"level_2",1,8
485,6,2,5,5,"level_2",1,8
486,8,2,3,3,"level_2",1,7
487,9,2,9,9,"level_2",1,9
488,14,2,10,10,"level_2",1,6
489,8,2,3,3,"level_2",1,7
490,11,2,7,7,"level_2",1,11
491,14,2,10,10,"level_2",1,6
492,18,3,11,11,"level_2",3,22
493,15,3,12,12,"level_2",3,23
494,16,3,13,13,"level_2",3,26
495,18,3,11,11,"level_2",3,22
496,19,3,14,14,"level_2",3,20
497,19,3,14,14,"level_2",3,20
498,18,3,11,11,"level_2",3,22
499,15,3,12,12,"level_2",3,23
500,21,3,15,15,"level_2",3,21
501,16,3,13,13,"level_2",3,26
502,17,3,16,16,"level_2",3,25
503,17,3,16,16,"level_2",3,25
504,18,3,11,11,"level_2",3,22
505,19,3,14,14,"level_2",3,20
506,18,3,11,11,"level_2",3,22
507,19,3,14,14,"level_2",3,20
508,21,3,15,15,"level_2",3,21
509,19,3,14,14,"level_2",3,20
510,15,3,12,12,"level_2",3,23
511,18,3,11,11,"level_2",3,22
512,16,3,13,13,"level_2",3,26
513,16,3,13,13,"level_2",3,26
514,15,3,12,12,"level_2",3,23
515,18,3,11,11,"level_2",3,22
516,16,3,13,13,"level_2",3,26
517,15,3,12,12,"level_2",3,23
518,17,3,16,16,"level_2",3,25
519,21,3,15,15,"level_2",3,21
520,17,3,16,16,"level_2",3,25
521,21,3,15,15,"level_2",3,21
522,19,3,14,14,"level_2",3,20
523,19,3,14,14,"level_2",3,20
524,16,3,13,13,"level_2",3,26
525,17,3,16,16,"level_2",3,25
526,17,3,16,16,"level_2",3,25
527,17,3,16,16,"level_2",3,25
528,17,3,16,16,"level_2",3,25
529,17,3,16,16,"level_2",3,25
530,17,3,16,16,"level_2",3,25
531,19,3,14,14,"level_2",3,20
532,17,3,16,16,"level_2",3,25
533,19,3,14,14,"level_2",3,20
534,19,3,14,14,"level_2",3,20
535,21,3,15,15,"level_2",3,21
536,19,3,14,14,"level_2",3,20
537,18,3,11,11,"level_2",3,22
538,18,3,11,11,"level_2",3,22
539,19,3,14,14,"level_2",3,20
540,20,3,17,17,"level_2",3,24
541,21,3,15,15,"level_2",3,21
542,18,3,11,11,"level_2",3,22
543,17,3,16,16,"level_2",3,25
544,21,3,15,15,"level_2",3,21
545,19,3,14,14,"level_2",3,20
546,17,3,16,16,"level_2",3,25
547,20,3,17,17,"level_2",3,24
548,21,3,15,15,"level_2",3,21
549,19,3,14,14,"level_2",3,20
550,16,3,13,13,"level_2",3,26
551,20,3,17,17,"level_2",3,24
552,15,3,12,12,"level_2",3,23
553,18,3,11,11,"level_2",3,22
554,17,3,16,16,"level_2",3,25
555,17,3,16,16,"level_2",3,25
556,15,3,12,12,"level_2",3,23
557,19,3,14,14,"level_2",3,20
558,19,3,14,14,"level_2",3,20
559,20,3,17,17,"level_2",3,24
560,20,3,17,17,"level_2",3,24
561,16,3,13,13,"level_2",3,26
562,15,3,12,12,"level_2",3,23
563,15,3,12,12,"level_2",3,23
564,16,3,13,13,"level_2",3,26
565,19,3,14,14,"level_2",3,20
566,17,3,16,16,"level_2",3,25
567,15,3,12,12,"level_2",3,23
