"node_id","truth_micro","truth_macro","modified_top","modified_final","modified_top_source","official_top","official_final"
1,3,1,1,1,"level_2",3,18
2,5,1,1,2,"level_2",3,15
3,3,1,1,1,"level_2",3,18
4,2,1,1,3,"level_2",3,14
5,6,1,1,4,"level_2",3,13
6,3,1,1,1,"level_2",3,18
7,6,1,1,4,"level_2",3,13
8,1,1,1,5,"level_2",3,17
9,6,1,1,4,"level_2",3,13
10,5,1,1,2,"level_2",3,15
11,4,1,1,6,"level_2",3,16
12,4,1,1,6,"level_2",3,16
13,1,1,1,5,"level_2",3,17
14,6,1,1,4,"level_2",3,13
15,3,1,1,1,"level_2",3,18
16,4,1,1,6,"level_2",3,16
17,4,1,1,6,"level_2",3,16
18,4,1,1,6,"level_2",3,16
19,1,1,1,5,"level_2",3,17
20,1,1,1,5,"level_2",3,17
21,5,1,1,2,"level_2",3,15
22,2,1,1,3,"level_2",3,14
23,3,1,1,1,"level_2",3,18
24,6,1,1,4,"level_2",3,13
25,5,1,1,2,"level_2",3,15
26,6,1,1,4,"level_2",3,13
27,4,1,1,6,"level_2",3,16
28,6,1,1,4,"level_2",3,13
29,2,1,1,3,"level_2",3,14
30,6,1,1,4,"level_2",3,13
31,1,1,1,5,"level_2",3,17
32,3,1,1,1,"level_2",3,18
33,6,1,1,4,"level_2",3,13
34,2,1,1,3,"level_2",3,14
35,4,1,1,6,"level_2",3,16
36,2,1,1,3,"level_2",3,14
37,3,1,1,1,"level_2",3,18
38,4,1,1,6,"level_2",3,16
39,6,1,1,4,"level_2",3,13
40,1,1,1,5,"level_2",3,17
41,6,1,1,4,"level_2",3,13
42,4,1,1,6,"level_2",3,16
43,4,1,1,6,"level_2",3,16
44,1,1,1,5,"level_2",3,17
45,5,1,1,2,"level_2",3,15
46,5,1,1,2,"level_2",3,15
47,2,1,1,3,"level_2",3,14
48,2,1,1,3,"level_2",3,14
49,3,1,1,1,"level_2",3,18
50,5,1,1,2,"level_2",3,15
51,6,1,1,4,"level_2",3,13
52,5,1,1,2,"level_2",3,15
53,4,1,1,6,"level_2",3,16
54,3,1,1,1,"level_2",3,18
55,1,1,1,5,"level_2",3,17
56,5,1,1,2,"level_2",3,15
57,6,1,1,4,"level_2",3,13
58,2,1,1,3,"level_2",3,14
59,2,1,1,3,"level_2",3,14
60,6,1,1,4,"level_2",3,13
61,2,1,1,3,"level_2",3,14
62,5,1,1,2,"level_2",3,15
63,2,1,1,3,"level_2",3,14
64,6,1,1,4,"level_2",3,13
65,1,1,1,5,"level_2",3,17
66,3,1,1,1,"level_2",3,18
67,2,1,1,3,"level_2",3,14
68,6,1,1,4,"level_2",3,13
69,6,1,1,4,"level_2",3,13
70,2,1,1,3,"level_2",3,14
71,3,1,1,1,"level_2",3,18
72,4,1,1,6,"level_2",3,16
73,6,1,1,4,"level_2",3,13
74,4,1,1,6,"level_2",3,16
75,6,1,1,4,"level_2",3,13
76,6,1,1,4,"level_2",3,13
77,2,1,1,3,"level_2",3,14
78,1,1,1,5,"level_2",3,17
79,5,1,1,2,"level_2",3,15
80,3,1,1,1,"level_2",3,18
81,2,1,1,3,"level_2",3,14
82,6,1,1,4,"level_2",3,13
83,5,1,1,2,"level_2",3,15
84,2,1,1,3,"level_2",3,14
85,6,1,1,4,"level_2",3,13
86,2,1,1,3,"level_2",3,14
87,3,1,1,1,"level_2",3,18
88,2,1,1,3,"level_2",3,14
89,6,1,1,4,"level_2",3,13
90,4,1,1,6,"level_2",3,16
91,2,1,1,3,"level_2",3,14
92,4,1,1,6,"level_2",3,16
93,4,1,1,6,"level_2",3,16
94,5,1,1,2,"level_2",3,15
95,5,1,1,2,"level_2",3,15
96,1,1,1,5,"level_2",3,17
97,6,1,1,4,"level_2",3,13
98,3,1,1,1,"level_2",3,18
99,4,1,1,6,"level_2",3,16
100,4,1,1,6,"level_2",3,16
101,6,1,1,4,"level_2",3,13
102,3,1,1,1,"level_2",3,18
103,6,1,1,4,"level_2",3,13
104,1,1,1,5,"level_2",3,17
105,1,1,1,5,"level_2",3,17
106,2,1,1,3,"level_2",3,14
107,3,1,1,1,"level_2",3,18
108,5,1,1,2,"level_2",3,15
109,5,1,1,2,"level_2",3,15
110,5,1,1,2,"level_2",3,15
111,1,1,1,5,"level_2",3,17
112,6,1,1,4,"level_2",3,13
113,5,1,1,2,"level_2",3,15
114,6,1,1,4,"level_2",3,13
115,3,1,1,1,"level_2",3,18
116,6,1,1,4,"level_2",3,13
117,6,1,1,4,"level_2",3,13
118,1,1,1,5,"level_2",3,17
119,3,1,1,1,"level_2",3,18
120,3,1,1,1,"level_2",3,18
121,5,1,1,2,"level_2",3,15
122,6,1,1,4,"level_2",3,13
123,5,1,1,2,"level_2",3,15
124,2,1,1,3,"level_2",3,14
125,3,1,1,1,"level_2",3,18
126,2,1,1,3,"level_2",3,14
127,3,1,1,1,"level_2",3,18
128,6,1,1,4,"level_2",3,13
129,1,1,1,5,"level_2",3,17
130,1,1,1,5,"level_2",3,17
131,6,1,1,4,"level_2",3,13
132,3,1,1,1,"level_2",3,18
133,5,1,1,2,"level_2",3,15
134,5,1,1,2,"level_2",3,15
135,3,1,1,1,"level_2",3,18
136,2,1,1,3,"level_2",3,14
137,2,1,1,3,"level_2",3,14
138,4,1,1,6,"level_2",3,16
139,1,1,1,5,"level_2",3,17
140,1,1,1,5,"level_2",3,17
141,5,1,1,2,"level_2",3,15
142,6,1,1,4,"level_2",3,13
143,5,1,1,2,"level_2",3,15
144,5,1,1,2,"level_2",3,15
145,4,1,1,6,"level_2",3,16
146,6,1,1,4,"level_2",3,13
147,1,1,1,5,"level_2",3,17
148,4,1,1,6,"level_2",3,16
149,3,1,1,1,"level_2",3,18
150,4,1,1,6,"level_2",3,16
151,1,1,1,5,"level_2",3,17
152,2,1,1,3,"level_2",3,14
153,4,1,1,6,"level_2",3,16
154,4,1,1,6,"level_2",3,16
155,1,1,1,5,"level_2",3,17
156,2,1,1,3,"level_2",3,14
157,6,1,1,4,"level_2",3,13
158,2,1,1,3,"level_2",3,14
159,6,1,1,4,"level_2",3,13
160,6,1,1,4,"level_2",3,13
161,2,1,1,3,"level_2",3,14
162,5,1,1,2,"level_2",3,15
163,6,1,1,4,"level_2",3,13
164,5,1,1,2,"level_2",3,15
165,2,1,1,3,"level_2",3,14
166,2,1,1,3,"level_2",3,14
167,6,1,1,4,"level_2",3,13
168,6,1,1,4,"level_2",3,13
169,6,1,1,4,"level_2",3,13
170,6,1,1,4,"level_2",3,13
171,6,1,1,4,"level_2",3,13
172,6,1,1,4,"level_2",3,13
173,6,1,1,4,"level_2",3,13
174,6,1,1,4,"level_2",3,13
175,6,1,1,4,"level_2",3,13
176,10,2,2,7,"level_2",4,22
177,8,2,2,7,"level_2",4,20
178,10,2,2,7,"level_2",4,22
179,9,2,2,7,"level_2",4,21
180,8,2,2,7,"level_2",4,20
181,8,2,2,7,"level_2",4,20
182,7,2,2,7,"level_2",4,19
183,8,2,2,7,"level_2",4,20
184,9,2,2,7,"level_2",4,21
185,7,2,2,7,"level_2",4,19
186,10,2,2,7,"level_2",4,22
187,8,2,2,7,"level_2",4,20
188,8,2,2,7,"level_2",4,20
189,8,2,2,7,"level_2",4,20
190,7,2,2,7,"level_2",4,19
191,8,2,2,7,"level_2",4,20
192,7,2,2,7,"level_2",4,19
193,8,2,2,7,"level_2",4,20
194,7,2,2,7,"level_2",4,19
195,7,2,2,7,"level_2",4,19
196,7,2,2,7,"level_2",4,19
197,10,2,2,7,"level_2",4,22
198,8,2,2,7,"level_2",4,20
199,8,2,2,7,"level_2",4,20
200,8,2,2,7,"level_2",4,20
201,10,2,2,7,"level_2",4,22
202,10,2,2,7,"level_2",4,22
203,7,2,2,7,"level_2",4,19
204,9,2,2,7,"level_2",4,21
205,9,2,2,7,"level_2",4,21
206,9,2,2,7,"level_2",4,21
207,10,2,2,7,"level_2",4,22
208,8,2,2,7,"level_2",4,20
209,10,2,2,7,"level_2",4,22
210,10,2,2,7,"level_2",4,22
211,8,2,2,7,"level_2",4,20
212,8,2,2,7,"level_2",4,20
213,8,2,2,7,"level_2",4,20
214,10,2,2,7,"level_2",4,22
215,9,2,2,7,"level_2",4,21
216,10,2,2,7,"level_2",4,22
217,10,2,2,7,"level_2",4,22
218,8,2,2,7,"level_2",4,20
219,7,2,2,7,"level_2",4,19
220,10,2,2,7,"level_2",4,22
221,7,2,2,7,"level_2",4,19
222,7,2,2,7,"level_2",4,19
223,10,2,2,7,"level_2",4,22
224,7,2,2,7,"level_2",4,19
225,8,2,2,7,"level_2",4,20
226,9,2,2,7,"level_2",4,21
227,7,2,2,7,"level_2",4,19
228,8,2,2,7,"level_2",4,20
229,9,2,2,7,"level_2",4,21
230,9,2,2,7,"level_2",4,21
231,8,2,2,7,"level_2",4,20
232,9,2,2,7,"level_2",4,21
233,9,2,2,7,"level_2",4,21
234,7,2,2,7,"level_2",4,19
235,9,2,2,7,"level_2",4,21
236,10,2,2,7,"level_2",4,22
237,7,2,2,7,"level_2",4,19
238,10,2,2,7,"level_2",4,22
239,7,2,2,7,"level_2",4,19
240,7,2,2,7,"level_2",4,19
241,10,2,2,7,"level_2",4,22
242,9,2,2,7,"level_2",4,21
243,8,2,2,7,"level_2",4,20
244,10,2,2,7,"level_2",4,22
245,10,2,2,7,"level_2",4,22
246,10,2,2,7,"level_2",4,22
247,10,2,2,7,"level_2",4,22
248,7,2,2,7,"level_2",4,19
249,8,2,2,7,"level_2",4,20
250,8,2,2,7,"level_2",4,20
251,9,2,2,7,"level_2",4,21
252,7,2,2,7,"level_2",4,19
253,9,2,2,7,"level_2",4,21
254,7,2,2,7,"level_2",4,19
255,9,2,2,7,"level_2",4,21
256,7,2,2,7,"level_2",4,19
257,7,2,2,7,"level_2",4,19
258,8,2,2,7,"level_2",4,20
259,8,2,2,7,"level_2",4,20
260,10,2,2,7,"level_2",4,22
261,10,2,2,7,"level_2",4,22
262,8,2,2,7,"level_2",4,20
263,7,2,2,7,"level_2",4,19
264,10,2,2,7,"level_2",4,22
265,9,2,2,7,"level_2",4,21
266,7,2,2,7,"level_2",4,19
267,8,2,2,7,"level_2",4,20
268,10,2,2,7,"level_2",4,22
269,7,2,2,7,"level_2",4,19
270,9,2,2,7,"level_2",4,21
271,8,2,2,7,"level_2",4,20
272,9,2,2,7,"level_2",4,21
273,8,2,2,7,"level_2",4,20
274,10,2,2,7,"level_2",4,22
275,9,2,2,7,"level_2",4,21
276,9,2,2,7,"level_2",4,21
277,7,2,2,7,"level_2",4,19
278,7,2,2,7,"level_2",4,19
279,9,2,2,7,"level_2",4,21
280,7,2,2,7,"level_2",4,19
281,9,2,2,7,"level_2",4,21
282,9,2,2,7,"level_2",4,21
283,9,2,2,7,"level_2",4,21
284,7,2,2,7,"level_2",4,19
285,9,2,2,7,"level_2",4,21
286,7,2,2,7,"level_2",4,19
287,7,2,2,7,"level_2",4,19
288,10,2,2,7,"level_2",4,22
289,8,2,2,7,"level_2",4,20
290,9,2,2,7,"level_2",4,21
291,7,2,2,7,"level_2",4,19
292,9,2,2,7,"level_2",4,21
293,8,2,2,7,"level_2",4,20
294,7,2,2,7,"level_2",4,19
295,8,2,2,7,"level_2",4,20
296,7,2,2,7,"level_2",4,19
297,8,2,2,7,"level_2",4,20
298,14,3,3,8,"level_2",1,2
299,17,3,3,9,"level_2",1,4
300,12,3,3,10,"level_2",1,1
301,14,3,3,8,"level_2",1,2
302,15,3,3,11,"level_2",1,6
303,12,3,3,10,"level_2",1,1
304,16,3,3,12,"level_2",1,7
305,12,3,3,10,"level_2",1,1
306,11,3,3,13,"level_2",1,5
307,14,3,3,8,"level_2",1,2
308,14,3,3,8,"level_2",1,2
309,14,3,3,8,"level_2",1,2
310,15,3,3,11,"level_2",1,6
311,13,3,3,14,"level_2",1,3
312,12,3,3,10,"level_2",1,1
313,12,3,3,10,"level_2",1,1
314,14,3,3,8,"level_2",1,2
315,11,3,3,13,"level_2",1,5
316,11,3,3,13,"level_2",1,5
317,14,3,3,8,"level_2",1,2
318,16,3,3,12,"level_2",1,7
319,14,3,3,8,"level_2",1,2
320,11,3,3,13,"level_2",1,5
321,15,3,3,11,"level_2",1,6
322,14,3,3,8,"level_2",1,2
323,15,3,3,11,"level_2",1,6
324,14,3,3,8,"level_2",1,2
325,15,3,3,11,"level_2",1,6
326,14,3,3,8,"level_2",1,2
327,14,3,3,8,"level_2",1,2
328,11,3,3,13,"level_2",1,5
329,17,3,3,9,"level_2",1,4
330,12,3,3,10,"level_2",1,1
331,12,3,3,10,"level_2",1,1
332,12,3,3,10,"level_2",1,1
333,11,3,3,13,"level_2",1,5
334,14,3,3,8,"level_2",1,2
335,17,3,3,9,"level_2",1,4
