"node_id","truth_micro","truth_macro","modified_top","modified_final","modified_top_source","official_top","official_final"
1,3,1,1,1,"level_2",2,7
2,2,1,1,1,"level_2",2,7
3,2,1,1,1,"level_2",2,7
4,3,1,1,1,"level_2",2,7
5,3,1,1,1,"level_2",2,7
6,1,1,1,1,"level_2",2,7
7,2,1,1,1,"level_2",2,7
8,1,1,1,1,"level_2",2,7
9,1,1,1,1,"level_2",2,7
10,3,1,1,1,"level_2",2,7
11,6,1,1,1,"level_2",2,7
12,6,1,1,1,"level_2",2,7
13,6,1,1,1,"level_2",2,7
14,2,1,1,1,"level_2",2,7
15,2,1,1,1,"level_2",2,7
16,4,1,1,1,"level_2",2,7
17,3,1,1,1,"level_2",2,7
18,6,1,1,1,"level_2",2,7
19,6,1,1,1,"level_2",2,7
20,2,1,1,1,"level_2",2,7
21,4,1,1,1,"level_2",2,7
22,6,1,1,1,"level_2",2,7
23,6,1,1,1,"level_2",2,7
24,1,1,1,1,"level_2",2,7
25,2,1,1,1,"level_2",2,7
26,5,1,1,1,"level_2",2,7
27,6,1,1,1,"level_2",2,7
28,4,1,1,1,"level_2",2,7
29,1,1,1,1,"level_2",2,7
30,6,1,1,1,"level_2",2,7
31,5,1,1,1,"level_2",2,7
32,6,1,1,1,"level_2",2,7
33,4,1,1,1,"level_2",2,7
34,1,1,1,1,"level_2",2,7
35,6,1,1,1,"level_2",2,7
36,5,1,1,1,"level_2",2,7
37,2,1,1,1,"level_2",2,7
38,5,1,1,1,"level_2",2,7
39,4,1,1,1,"level_2",2,7
40,3,1,1,1,"level_2",2,7
41,2,1,1,1,"level_2",2,7
42,1,1,1,1,"level_2",2,7
43,1,1,1,1,"level_2",2,7
44,2,1,1,1,"level_2",2,7
45,5,1,1,1,"level_2",2,7
46,4,1,1,1,"level_2",2,7
47,5,1,1,1,"level_2",2,7
48,2,1,1,1,"level_2",2,7
49,4,1,1,1,"level_2",2,7
50,6,1,1,1,"level_2",2,7
51,2,1,1,1,"level_2",2,7
52,6,1,1,1,"level_2",2,7
53,6,1,1,1,"level_2",2,7
54,4,1,1,1,"level_2",2,7
55,6,1,1,1,"level_2",2,7
56,4,1,1,1,"level_2",2,7
57,2,1,1,1,"level_2",2,7
58,3,1,1,1,"level_2",2,7
59,6,1,1,1,"level_2",2,7
60,3,1,1,1,"level_2",2,7
61,1,1,1,1,"level_2",2,7
62,6,1,1,1,"level_2",2,7
63,5,1,1,1,"level_2",2,7
64,1,1,1,1,"level_2",2,7
65,6,1,1,1,"level_2",2,7
66,2,1,1,1,"level_2",2,7
67,5,1,1,1,"level_2",2,7
68,1,1,1,1,"level_2",2,7
69,5,1,1,1,"level_2",2,7
70,3,1,1,1,"level_2",2,7
71,6,1,1,1,"level_2",2,7
72,2,1,1,1,"level_2",2,7
73,5,1,1,1,"level_2",2,7
74,4,1,1,1,"level_2",2,7
75,2,1,1,1,"level_2",2,7
76,5,1,1,1,"level_2",2,7
77,4,1,1,1,"level_2",2,7
78,4,1,1,1,"level_2",2,7
79,1,1,1,1,"level_2",2,7
80,6,1,1,1,"level_2",2,7
81,3,1,1,1,"level_2",2,7
82,5,1,1,1,"level_2",2,7
83,5,1,1,1,"level_2",2,7
84,5,1,1,1,"level_2",2,7
85,5,1,1,1,"level_2",2,7
86,4,1,1,1,"level_2",2,7
87,6,1,1,1,"level_2",2,7
88,5,1,1,1,"level_2",2,7
89,5,1,1,1,"level_2",2,7
90,3,1,1,1,"level_2",2,7
91,6,1,1,1,"level_2",2,7
92,5,1,1,1,"level_2",2,7
93,2,1,1,1,"level_2",2,7
94,2,1,1,1,"level_2",2,7
95,4,1,1,1,"level_2",2,7
96,1,1,1,1,"level_2",2,7
97,2,1,1,1,"level_2",2,7
98,2,1,1,1,"level_2",2,7
99,6,1,1,1,"level_2",2,7
100,6,1,1,1,"level_2",2,7
101,1,1,1,1,"level_2",2,7
102,4,1,1,1,"level_2",2,7
103,3,1,1,1,"level_2",2,7
104,3,1,1,1,"level_2",2,7
105,6,1,1,1,"level_2",2,7
106,1,1,1,1,"level_2",2,7
107,6,1,1,1,"level_2",2,7
108,6,1,1,1,"level_2",2,7
109,1,1,1,1,"level_2",2,7
110,1,1,1,1,"level_2",2,7
111,3,1,1,1,"level_2",2,7
112,6,1,1,1,"level_2",2,7
113,3,1,1,1,"level_2",2,7
114,3,1,1,1,"level_2",2,7
115,2,1,1,1,"level_2",2,7
116,5,1,1,1,"level_2",2,7
117,5,1,1,1,"level_2",2,7
118,6,1,1,1,"level_2",2,7
119,3,1,1,1,"level_2",2,7
120,2,1,1,1,"level_2",2,7
121,5,1,1,1,"level_2",2,7
122,1,1,1,1,"level_2",2,7
123,6,1,1,1,"level_2",2,7
124,1,1,1,1,"level_2",2,7
125,2,1,1,1,"level_2",2,7
126,6,1,1,1,"level_2",2,7
127,1,1,1,1,"level_2",2,7
128,3,1,1,1,"level_2",2,7
129,4,1,1,1,"level_2",2,7
130,4,1,1,1,"level_2",2,7
131,4,1,1,1,"level_2",2,7
132,4,1,1,1,"level_2",2,7
133,6,1,1,1,"level_2",2,7
134,5,1,1,1,"level_2",2,7
135,2,1,1,1,"level_2",2,7
136,5,1,1,1,"level_2",2,7
137,5,1,1,1,"level_2",2,7
138,4,1,1,1,"level_2",2,7
139,6,1,1,1,"level_2",2,7
140,2,1,1,1,"level_2",2,7
141,6,1,1,1,"level_2",2,7
142,3,1,1,1,"level_2",2,7
143,5,1,1,1,"level_2",2,7
144,6,1,1,1,"level_2",2,7
145,4,1,1,1,"level_2",2,7
146,5,1,1,1,"level_2",2,7
147,1,1,1,1,"level_2",2,7
148,6,1,1,1,"level_2",2,7
149,6,1,1,1,"level_2",2,7
150,6,1,1,1,"level_2",2,7
151,6,1,1,1,"level_2",2,7
152,3,1,1,1,"level_2",2,7
153,1,1,1,1,"level_2",2,7
154,6,1,1,1,"level_2",2,7
155,2,1,1,1,"level_2",2,7
156,2,1,1,1,"level_2",2,7
157,6,1,1,1,"level_2",2,7
158,4,1,1,1,"level_2",2,7
159,4,1,1,1,"level_2",2,7
160,6,1,1,1,"level_2",2,7
161,2,1,1,1,"level_2",2,7
162,3,1,1,1,"level_2",2,7
163,3,1,1,1,"level_2",2,7
164,6,1,1,1,"level_2",2,7
165,6,1,1,1,"level_2",2,7
166,3,1,1,1,"level_2",2,7
167,6,1,1,1,"level_2",2,7
168,6,1,1,1,"level_2",2,7
169,2,1,1,1,"level_2",2,7
170,3,1,1,1,"level_2",2,7
171,5,1,1,1,"level_2",2,7
172,6,1,1,1,"level_2",2,7
173,2,1,1,1,"level_2",2,7
174,6,1,1,1,"level_2",2,7
175,4,1,1,1,"level_2",2,7
176,7,2,2,2,"level_2",3,8
177,9,2,2,2,"level_2",3,8
178,9,2,2,2,"level_2",3,8
179,9,2,2,2,"level_2",3,8
180,8,2,2,2,"level_2",3,8
181,7,2,2,2,"level_2",3,8
182,8,2,2,2,"level_2",3,8
183,8,2,2,2,"level_2",3,8
184,8,2,2,2,"level_2",3,8
185,8,2,2,2,"level_2",3,8
186,7,2,2,2,"level_2",3,8
187,9,2,2,2,"level_2",3,8
188,9,2,2,2,"level_2",3,8
189,7,2,2,2,"level_2",3,8
190,9,2,2,2,"level_2",3,8
