"node_id","truth_micro","truth_macro","modified_top","modified_final","modified_top_source","official_top","official_final"
1,5,1,1,1,"level_2",3,16
2,4,1,1,1,"level_2",3,18
3,3,1,1,1,"level_2",3,19
4,6,1,1,1,"level_2",3,15
5,3,1,1,1,"level_2",3,19
6,6,1,1,1,"level_2",3,15
7,5,1,1,1,"level_2",3,16
8,4,1,1,1,"level_2",3,18
9,5,1,1,1,"level_2",3,16
10,2,1,1,1,"level_2",3,17
11,4,1,1,1,"level_2",3,18
12,1,1,1,1,"level_2",3,20
13,4,1,1,1,"level_2",3,18
14,3,1,1,1,"level_2",3,19
15,1,1,1,1,"level_2",3,20
16,6,1,1,1,"level_2",3,15
17,2,1,1,1,"level_2",3,17
18,1,1,1,1,"level_2",3,20
19,3,1,1,1,"level_2",3,19
20,1,1,1,1,"level_2",3,20
21,6,1,1,1,"level_2",3,15
22,3,1,1,1,"level_2",3,19
23,6,1,1,1,"level_2",3,15
24,5,1,1,1,"level_2",3,16
25,3,1,1,1,"level_2",3,19
26,3,1,1,1,"level_2",3,19
27,4,1,1,1,"level_2",3,18
28,5,1,1,1,"level_2",3,16
29,6,1,1,1,"level_2",3,15
30,1,1,1,1,"level_2",3,20
31,2,1,1,1,"level_2",3,17
32,2,1,1,1,"level_2",3,17
33,6,1,1,1,"level_2",3,15
34,2,1,1,1,"level_2",3,17
35,6,1,1,1,"level_2",3,15
36,3,1,1,1,"level_2",3,19
37,5,1,1,1,"level_2",3,16
38,3,1,1,1,"level_2",3,19
39,2,1,1,1,"level_2",3,17
40,4,1,1,1,"level_2",3,18
41,2,1,1,1,"level_2",3,17
42,1,1,1,1,"level_2",3,20
43,6,1,1,1,"level_2",3,15
44,5,1,1,1,"level_2",3,16
45,5,1,1,1,"level_2",3,16
46,4,1,1,1,"level_2",3,18
47,6,1,1,1,"level_2",3,15
48,4,1,1,1,"level_2",3,18
49,2,1,1,1,"level_2",3,17
50,6,1,1,1,"level_2",3,15
51,6,1,1,1,"level_2",3,15
52,6,1,1,1,"level_2",3,15
53,1,1,1,1,"level_2",3,20
54,1,1,1,1,"level_2",3,20
55,3,1,1,1,"level_2",3,19
56,6,1,1,1,"level_2",3,15
57,1,1,1,1,"level_2",3,20
58,3,1,1,1,"level_2",3,19
59,6,1,1,1,"level_2",3,15
60,3,1,1,1,"level_2",3,19
61,5,1,1,1,"level_2",3,16
62,2,1,1,1,"level_2",3,17
63,4,1,1,1,"level_2",3,18
64,2,1,1,1,"level_2",3,17
65,2,1,1,1,"level_2",3,17
66,5,1,1,1,"level_2",3,16
67,1,1,1,1,"level_2",3,20
68,1,1,1,1,"level_2",3,20
69,1,1,1,1,"level_2",3,20
70,4,1,1,1,"level_2",3,18
71,5,1,1,1,"level_2",3,16
72,2,1,1,1,"level_2",3,17
73,3,1,1,1,"level_2",3,19
74,2,1,1,1,"level_2",3,17
75,3,1,1,1,"level_2",3,19
76,2,1,1,1,"level_2",3,17
77,5,1,1,1,"level_2",3,16
78,1,1,1,1,"level_2",3,20
79,6,1,1,1,"level_2",3,15
80,1,1,1,1,"level_2",3,20
81,2,1,1,1,"level_2",3,17
82,5,1,1,1,"level_2",3,16
83,6,1,1,1,"level_2",3,15
84,6,1,1,1,"level_2",3,15
85,6,1,1,1,"level_2",3,15
86,2,1,1,1,"level_2",3,17
87,1,1,1,1,"level_2",3,20
88,6,1,1,1,"level_2",3,15
89,2,1,1,1,"level_2",3,17
90,4,1,1,1,"level_2",3,18
91,5,1,1,1,"level_2",3,16
92,4,1,1,1,"level_2",3,18
93,3,1,1,1,"level_2",3,19
94,6,1,1,1,"level_2",3,15
95,6,1,1,1,"level_2",3,15
96,6,1,1,1,"level_2",3,15
97,2,1,1,1,"level_2",3,17
98,6,1,1,1,"level_2",3,15
99,6,1,1,1,"level_2",3,15
100,6,1,1,1,"level_2",3,15
101,6,1,1,1,"level_2",3,15
102,5,1,1,1,"level_2",3,16
103,4,1,1,1,"level_2",3,18
104,4,1,1,1,"level_2",3,18
105,5,1,1,1,"level_2",3,16
106,6,1,1,1,"level_2",3,15
107,1,1,1,1,"level_2",3,20
108,3,1,1,1,"level_2",3,19
109,2,1,1,1,"level_2",3,17
110,2,1,1,1,"level_2",3,17
111,4,1,1,1,"level_2",3,18
112,4,1,1,1,"level_2",3,18
113,3,1,1,1,"level_2",3,19
114,5,1,1,1,"level_2",3,16
115,5,1,1,1,"level_2",3,16
116,1,1,1,1,"level_2",3,20
117,2,1,1,1,"level_2",3,17
118,2,1,1,1,"level_2",3,17
119,4,1,1,1,"level_2",3,18
120,2,1,1,1,"level_2",3,17
121,4,1,1,1,"level_2",3,18
122,6,1,1,1,"level_2",3,15
123,3,1,1,1,"level_2",3,19
124,6,1,1,1,"level_2",3,15
125,6,1,1,1,"level_2",3,15
126,6,1,1,1,"level_2",3,15
127,5,1,1,1,"level_2",3,16
128,6,1,1,1,"level_2",3,15
129,5,1,1,1,"level_2",3,16
130,3,1,1,1,"level_2",3,19
131,2,1,1,1,"level_2",3,17
132,2,1,1,1,"level_2",3,17
133,1,1,1,1,"level_2",3,20
134,1,1,1,1,"level_2",3,20
135,4,1,1,1,"level_2",3,18
136,4,1,1,1,"level_2",3,18
137,6,1,1,1,"level_2",3,15
138,6,1,1,1,"level_2",3,15
139,6,1,1,1,"level_2",3,15
140,3,1,1,1,"level_2",3,19
141,6,1,1,1,"level_2",3,15
142,6,1,1,1,"level_2",3,15
143,6,1,1,1,"level_2",3,15
144,3,1,1,1,"level_2",3,19
145,2,1,1,1,"level_2",3,17
146,2,1,1,1,"level_2",3,17
147,2,1,1,1,"level_2",3,17
148,3,1,1,1,"level_2",3,19
