"node_id","truth_micro","truth_macro","modified_top","modified_final","modified_top_source","official_top","official_final"
1,1,1,1,1,"level_2",1,1
2,4,1,1,1,"level_2",1,1
3,4,1,1,1,"level_2",1,1
4,2,1,1,1,"level_2",1,1
5,4,1,1,1,"level_2",1,1
6,3,1,1,1,"level_2",1,1
7,3,1,1,1,"level_2",1,1
8,2,1,1,1,"level_2",1,1
9,1,1,1,1,"level_2",1,1
10,4,1,1,1,"level_2",1,1
11,4,1,1,1,"level_2",1,1
12,1,1,1,1,"level_2",1,1
13,1,1,1,1,"level_2",1,1
14,4,1,1,1,"level_2",1,1
15,2,1,1,1,"level_2",1,1
16,3,1,1,1,"level_2",1,1
17,2,1,1,1,"level_2",1,1
18,3,1,1,1,"level_2",1,1
19,2,1,1,1,"level_2",1,1
20,4,1,1,1,"level_2",1,1
21,2,1,1,1,"level_2",1,1
22,1,1,1,1,"level_2",1,1
23,1,1,1,1,"level_2",1,1
24,1,1,1,1,"level_2",1,1
25,1,1,1,1,"level_2",1,1
26,4,1,1,1,"level_2",1,1
27,1,1,1,1,"level_2",1,1
28,4,1,1,1,"level_2",1,1
29,3,1,1,1,"level_2",1,1
30,2,1,1,1,"level_2",1,1
31,1,1,1,1,"level_2",1,1
32,2,1,1,1,"level_2",1,1
33,2,1,1,1,"level_2",1,1
34,4,1,1,1,"level_2",1,1
35,3,1,1,1,"level_2",1,1
36,1,1,1,1,"level_2",1,1
37,1,1,1,1,"level_2",1,1
38,3,1,1,1,"level_2",1,1
39,3,1,1,1,"level_2",1,1
40,4,1,1,1,"level_2",1,1
41,4,1,1,1,"level_2",1,1
42,2,1,1,1,"level_2",1,1
43,2,1,1,1,"level_2",1,1
44,4,1,1,1,"level_2",1,1
45,2,1,1,1,"level_2",1,1
46,3,1,1,1,"level_2",1,1
47,1,1,1,1,"level_2",1,1
48,4,1,1,1,"level_2",1,1
49,1,1,1,1,"level_2",1,1
50,2,1,1,1,"level_2",1,1
51,2,1,1,1,"level_2",1,1
52,2,1,1,1,"level_2",1,1
53,3,1,1,1,"level_2",1,1
54,3,1,1,1,"level_2",1,1
55,3,1,1,1,"level_2",1,1
56,1,1,1,1,"level_2",1,1
57,2,1,1,1,"level_2",1,1
58,1,1,1,1,"level_2",1,1
59,3,1,1,1,"level_2",1,1
60,1,1,1,1,"level_2",1,1
61,4,1,1,1,"level_2",1,1
62,1,1,1,1,"level_2",1,1
63,4,1,1,1,"level_2",1,1
64,4,1,1,1,"level_2",1,1
65,1,1,1,1,"level_2",1,1
66,1,1,1,1,"level_2",1,1
67,1,1,1,1,"level_2",1,1
68,1,1,1,1,"level_2",1,1
69,2,1,1,1,"level_2",1,1
70,1,1,1,1,"level_2",1,1
71,1,1,1,1,"level_2",1,1
72,2,1,1,1,"level_2",1,1
73,4,1,1,1,"level_2",1,1
74,1,1,1,1,"level_2",1,1
75,2,1,1,1,"level_2",1,1
76,3,1,1,1,"level_2",1,1
77,3,1,1,1,"level_2",1,1
78,2,1,1,1,"level_2",1,1
79,1,1,1,1,"level_2",1,1
80,4,1,1,1,"level_2",1,1
81,2,1,1,1,"level_2",1,1
82,1,1,1,1,"level_2",1,1
83,2,1,1,1,"level_2",1,1
84,1,1,1,1,"level_2",1,1
85,2,1,1,1,"level_2",1,1
86,3,1,1,1,"level_2",1,1
87,4,1,1,1,"level_2",1,1
88,1,1,1,1,"level_2",1,1
89,2,1,1,1,"level_2",1,1
90,2,1,1,1,"level_2",1,1
91,4,1,1,1,"level_2",1,1
92,2,1,1,1,"level_2",1,1
93,1,1,1,1,"level_2",1,1
