"node_id","truth_micro","truth_macro","modified_top","modified_final","modified_top_source","official_top","official_final"
1,1,1,1,1,"level_2",1,1
2,4,1,1,1,"level_2",1,4
3,4,1,1,1,"level_2",1,4
4,2,1,1,1,"level_2",1,3
5,4,1,1,1,"level_2",1,4
6,3,1,1,1,"level_2",1,2
7,3,1,1,1,"level_2",1,2
8,2,1,1,1,"level_2",1,3
9,1,1,1,1,"level_2",1,1
10,4,1,1,1,"level_2",1,4
11,4,1,1,1,"level_2",1,4
12,1,1,1,1,"level_2",1,1
13,1,1,1,1,"level_2",1,1
14,4,1,1,1,"level_2",1,4
15,2,1,1,1,"level_2",1,3
16,3,1,1,1,"level_2",1,2
17,2,1,1,1,"level_2",1,3
18,3,1,1,1,"level_2",1,2
19,2,1,1,1,"level_2",1,3
20,4,1,1,1,"level_2",1,4
21,2,1,1,1,"level_2",1,3
22,1,1,1,1,"level_2",1,1
23,1,1,1,1,"level_2",1,1
24,1,1,1,1,"level_2",1,1
25,1,1,1,1,"level_2",1,1
26,4,1,1,1,"level_2",1,4
27,1,1,1,1,"level_2",1,1
28,4,1,1,1,"level_2",1,4
29,3,1,1,1,"level_2",1,2
30,2,1,1,1,"level_2",1,3
31,1,1,1,1,"level_2",1,1
32,2,1,1,1,"level_2",1,3
33,2,1,1,1,"level_2",1,3
34,4,1,1,1,"level_2",1,4
35,3,1,1,1,"level_2",1,2
36,1,1,1,1,"level_2",1,1
37,1,1,1,1,"level_2",1,1
38,3,1,1,1,"level_2",1,2
39,3,1,1,1,"level_2",1,2
40,4,1,1,1,"level_2",1,4
41,4,1,1,1,"level_2",1,4
42,2,1,1,1,"level_2",1,3
43,2,1,1,1,"level_2",1,3
44,4,1,1,1,"level_2",1,4
45,2,1,1,1,"level_2",1,3
46,3,1,1,1,"level_2",1,2
47,1,1,1,1,"level_2",1,1
48,4,1,1,1,"level_2",1,4
49,1,1,1,1,"level_2",1,1
50,2,1,1,1,"level_2",1,3
51,2,1,1,1,"level_2",1,3
52,2,1,1,1,"level_2",1,3
53,3,1,1,1,"level_2",1,2
54,3,1,1,1,"level_2",1,2
55,3,1,1,1,"level_2",1,2
56,1,1,1,1,"level_2",1,1
57,2,1,1,1,"level_2",1,3
58,1,1,1,1,"level_2",1,1
59,3,1,1,1,"level_2",1,2
60,1,1,1,1,"level_2",1,1
61,4,1,1,1,"level_2",1,4
62,1,1,1,1,"level_2",1,1
63,4,1,1,1,"level_2",1,4
64,4,1,1,1,"level_2",1,4
65,1,1,1,1,"level_2",1,1
66,1,1,1,1,"level_2",1,1
67,1,1,1,1,"level_2",1,1
68,1,1,1,1,"level_2",1,1
69,2,1,1,1,"level_2",1,3
70,1,1,1,1,"level_2",1,1
71,1,1,1,1,"level_2",1,1
72,2,1,1,1,"level_2",1,3
73,4,1,1,1,"level_2",1,4
74,1,1,1,1,"level_2",1,1
75,2,1,1,1,"level_2",1,3
76,3,1,1,1,"level_2",1,2
77,3,1,1,1,"level_2",1,2
78,2,1,1,1,"level_2",1,3
79,1,1,1,1,"level_2",1,1
80,4,1,1,1,"level_2",1,4
81,2,1,1,1,"level_2",1,3
82,1,1,1,1,"level_2",1,1
83,2,1,1,1,"level_2",1,3
84,1,1,1,1,"level_2",1,1
85,2,1,1,1,"level_2",1,3
86,3,1,1,1,"level_2",1,2
87,4,1,1,1,"level_2",1,4
88,1,1,1,1,"level_2",1,1
89,2,1,1,1,"level_2",1,3
90,2,1,1,1,"level_2",1,3
91,4,1,1,1,"level_2",1,4
92,2,1,1,1,"level_2",1,3
93,1,1,1,1,"level_2",1,1
94,1,1,1,1,"level_2",1,1
95,3,1,1,1,"level_2",1,2
96,3,1,1,1,"level_2",1,2
97,1,1,1,1,"level_2",1,1
98,4,1,1,1,"level_2",1,4
99,1,1,1,1,"level_2",1,1
100,1,1,1,1,"level_2",1,1
101,1,1,1,1,"level_2",1,1
102,3,1,1,1,"level_2",1,2
103,4,1,1,1,"level_2",1,4
104,1,1,1,1,"level_2",1,1
