1	2 
2	2 
3	5 
4	3 
5	4 
6	5 
7	2 
8	4 
9	4 
10	1 
11	1 
12	3 
13	5 
14	3 
15	5 
16	5 
17	3 
18	2 
19	4 
20	3 
21	2 
22	1 
23	1 
24	3 
25	4 
26	3 
27	2 
28	5 
29	4 
30	1 
31	3 
32	5 
33	4 
34	2 
35	3 
36	4 
37	1 
38	1 
39	2 
40	2 
41	2 
42	2 
43	5 
44	2 
45	1 
46	3 
47	1 
48	3 
49	2 
50	3 
51	1 
52	2 
53	1 
54	3 
55	1 
56	2 
57	4 
58	3 
59	5 
60	1 
61	3 
62	4 
63	3 
64	3 
65	1 
66	2 
67	4 
68	3 
69	2 
70	3 
71	1 
72	2 
73	4 
74	3 
75	4 
76	4 
77	3 
78	3 
79	4 
80	5 
81	4 
82	3 
83	2 
84	3 
85	3 
86	1 
87	5 
88	3 
89	3 
90	5 
91	1 
92	2 
93	3 
94	1 
95	1 
96	3 
97	2 
98	4 
99	5 
100	2 
101	2 
102	4 
103	2 
104	4 
105	3 
106	5 
107	1 
108	1 
109	5 
110	3 
111	1 
112	5 
113	3 
114	1 
115	4 
116	2 
117	2 
118	5 
119	3 
120	5 
121	1 
122	1 
123	5 
124	2 
125	3 
126	2 
127	4 
128	5 
129	4 
130	5 
131	5 
132	5 
133	3 
134	4 
135	1 
136	4 
137	3 
138	5 
139	5 
140	3 
141	3 
142	4 
143	1 
144	4 
145	3 
146	3 
147	1 
148	2 
149	1 
150	1 
151	5 
152	2 
153	3 
154	3 
155	1 
156	3 
157	3 
158	2 
159	1 
160	2 
161	4 
162	5 
163	5 
164	1 
165	3 
166	2 
167	4 
168	4 
169	1 
170	4 
171	1 
172	5 
173	2 
174	2 
175	1 
176	5 
177	2 
178	2 
179	5 
180	5 
181	2 
182	1 
183	4 
184	4 
185	4 
186	3 
187	4 
188	3 
189	4 
190	5 
191	5 
192	2 
193	2 
194	4 
195	3 
196	1 
197	2 
198	4 
199	1 
200	1 
201	4 
202	2 
203	2 
204	9 
205	12 
206	6 
207	9 
208	12 
209	6 
210	10 
211	7 
212	12 
213	9 
214	7 
215	13 
