1	1 
2	4 
3	4 
4	2 
5	4 
6	3 
7	3 
8	2 
9	1 
10	4 
11	4 
12	1 
13	1 
14	4 
15	2 
16	3 
17	2 
18	3 
19	2 
20	4 
21	2 
22	1 
23	1 
24	1 
25	1 
26	4 
27	1 
28	4 
29	3 
30	2 
31	1 
32	2 
33	2 
34	4 
35	3 
36	1 
37	1 
38	3 
39	3 
40	4 
41	4 
42	2 
43	2 
44	4 
45	2 
46	3 
47	1 
48	4 
49	1 
50	2 
51	2 
52	2 
53	3 
54	3 
55	3 
56	1 
57	2 
58	1 
59	3 
60	1 
61	4 
62	1 
63	4 
64	4 
65	1 
66	1 
67	1 
68	1 
69	2 
70	1 
71	1 
72	2 
73	4 
74	1 
75	2 
76	3 
77	3 
78	2 
79	1 
80	4 
81	2 
82	1 
83	2 
84	1 
85	2 
86	3 
87	4 
88	1 
89	2 
90	2 
91	4 
92	2 
93	1 
94	1 
95	3 
96	3 
97	1 
98	4 
99	1 
100	1 
101	1 
102	3 
103	4 
104	1 
105	3 
106	4 
107	2 
108	3 
109	4 
110	1 
111	4 
112	1 
113	1 
114	3 
115	2 
116	1 
117	4 
118	3 
119	2 
120	1 
121	4 
122	4 
123	4 
124	4 
125	3 
126	1 
127	2 
128	4 
129	1 
130	3 
131	3 
132	4 
133	1 
134	3 
135	1 
136	3 
137	4 
138	2 
139	1 
140	3 
141	1 
142	2 
143	3 
144	3 
145	4 
146	2 
147	4 
148	2 
149	3 
150	1 
151	2 
152	3 
153	1 
154	1 
155	2 
156	3 
157	3 
158	1 
159	2 
160	3 
161	3 
162	1 
163	4 
164	2 
165	4 
166	1 
167	2 
168	1 
169	1 
170	2 
171	3 
172	3 
173	2 
174	4 
175	1 
176	1 
177	4 
178	3 
179	1 
180	3 
181	2 
182	2 
183	3 
184	2 
185	5 
186	7 
187	7 
188	7 
189	6 
190	6 
191	6 
192	8 
193	6 
194	7 
195	6 
196	5 
197	8 
198	8 
199	9 
200	7 
201	5 
202	8 
203	6 
204	5 
205	8 
206	5 
207	5 
208	7 
209	9 
210	5 
211	6 
212	5 
213	9 
214	5 
215	9 
216	7 
217	9 
218	8 
219	7 
220	9 
221	7 
222	9 
223	6 
224	9 
225	6 
226	6 
227	9 
228	7 
229	9 
230	7 
231	8 
232	9 
233	6 
234	9 
235	6 
236	9 
237	8 
238	6 
239	9 
240	7 
241	5 
242	9 
243	7 
244	5 
245	8 
246	7 
247	6 
248	9 
249	5 
250	5 
251	9 
252	7 
253	8 
254	7 
255	7 
256	7 
257	7 
258	8 
259	5 
260	6 
261	9 
262	8 
263	6 
264	6 
265	7 
266	8 
267	8 
268	6 
269	5 
270	9 
271	9 
272	7 
273	9 
274	6 
275	9 
276	8 
277	5 
278	5 
279	5 
280	5 
281	7 
282	6 
283	8 
284	6 
285	5 
286	8 
287	8 
288	6 
289	5 
290	7 
291	7 
292	6 
293	9 
294	5 
295	8 
296	5 
297	7 
298	8 
299	9 
300	6 
301	5 
302	9 
303	9 
304	6 
305	6 
306	8 
307	7 
308	9 
309	7 
310	6 
311	8 
312	5 
313	5 
314	8 
315	7 
316	9 
317	8 
318	7 
319	5 
320	5 
321	7 
322	5 
323	6 
324	6 
325	7 
326	9 
327	8 
328	9 
329	9 
330	7 
331	6 
332	6 
333	7 
334	6 
335	6 
336	7 
337	9 
338	7 
339	6 
340	6 
341	6 
342	6 
343	7 
344	7 
345	7 
346	10 
347	10 
348	11 
349	10 
350	12 
351	10 
352	10 
353	10 
354	10 
355	12 
356	10 
357	10 
358	12 
359	11 
360	12 
361	12 
362	10 
363	12 
364	10 
365	12 
366	11 
367	10 
368	11 
369	11 
370	10 
371	11 
372	10 
373	12 
374	10 
375	11 
376	10 
377	11 
378	12 
379	10 
380	10 
381	11 
382	11 
383	10 
384	10 
385	10 
386	11 
387	10 
388	12 
389	12 
390	12 
391	10 
392	12 
393	12 
394	10 
395	12 
396	12 
397	10 
398	10 
399	11 
400	10 
401	11 
402	11 
403	10 
404	12 
405	10 
406	12 
407	12 
408	11 
409	10 
410	12 
411	10 
412	11 
413	12 
414	10 
415	10 
416	12 
417	12 
418	12 
419	10 
420	10 
421	10 
422	12 
423	10 
424	10 
425	10 
426	10 
427	11 
428	11 
429	10 
430	12 
431	11 
432	11 
433	10 
434	11 
435	10 
436	11 
437	10 
438	12 
439	10 
440	10 
441	10 
442	10 
443	10 
444	12 
445	10 
446	11 
447	11 
448	10 
449	11 
450	12 
451	11 
452	12 
453	10 
454	12 
455	10 
456	11 
457	12 
458	12 
459	12 
460	11 
461	12 
462	11 
463	11 
464	12 
465	11 
466	11 
467	11 
468	12 
469	11 
470	10 
471	11 
472	12 
473	11 
474	11 
475	11 
476	12 
477	10 
478	19 
479	21 
480	15 
481	17 
482	19 
483	20 
484	16 
485	13 
486	18 
487	19 
488	16 
489	13 
490	21 
491	21 
492	18 
493	21 
494	13 
495	13 
496	19 
497	18 
498	17 
499	18 
500	13 
501	21 
502	18 
503	19 
504	18 
505	13 
506	13 
507	14 
508	17 
509	15 
510	15 
511	16 
512	21 
513	18 
514	21 
515	14 
516	20 
517	17 
518	20 
519	13 
520	15 
521	13 
522	16 
523	17 
524	13 
525	14 
526	21 
527	17 
528	13 
529	15 
530	21 
531	16 
532	18 
533	18 
534	17 
535	17 
536	19 
537	19 
538	20 
539	19 
540	13 
541	20 
542	16 
543	17 
544	16 
545	18 
546	16 
547	15 
548	16 
549	17 
550	21 
551	17 
552	21 
553	18 
554	21 
555	16 
556	14 
557	14 
558	20 
559	13 
560	19 
561	20 
562	16 
563	17 
564	13 
565	20 
566	19 
567	18 
568	19 
569	21 
570	16 
571	19 
572	13 
573	19 
574	17 
575	14 
576	15 
577	17 
578	15 
579	13 
580	18 
581	20 
582	13 
583	19 
584	20 
585	15 
586	19 
587	15 
588	21 
589	15 
590	16 
591	19 
592	13 
593	15 
594	17 
595	16 
596	20 
597	14 
598	16 
599	21 
600	14 
601	21 
602	13 
603	13 
604	20 
605	15 
606	21 
607	21 
608	14 
609	18 
610	19 
611	20 
612	14 
613	14 
614	21 
615	17 
616	15 
617	13 
618	21 
619	18 
620	14 
621	18 
622	17 
623	18 
624	17 
625	17 
626	16 
627	18 
628	19 
629	14 
630	20 
631	20 
632	14 
633	16 
634	15 
635	14 
636	15 
637	16 
638	21 
639	21 
640	19 
641	18 
642	19 
643	17 
644	16 
645	15 
646	21 
647	15 
648	20 
649	21 
650	19 
651	17 
652	16 
653	20 
654	13 
655	20 
656	14 
657	19 
658	14 
659	15 
660	21 
661	14 
662	14 
663	17 
664	19 
665	15 
666	15 
667	21 
668	14 
669	19 
670	16 
671	20 
672	13 
673	20 
674	21 
675	17 
676	21 
677	18 
678	18 
679	21 
680	20 
681	19 
682	16 
683	17 
684	21 
685	14 
686	13 
687	17 
688	21 
689	13 
690	16 
691	16 
692	21 
693	19 
694	13 
695	17 
696	19 
697	17 
698	19 
699	17 
700	16 
701	21 
702	17 
703	13 
704	21 
705	14 
706	21 
707	21 
708	13 
709	19 
710	16 
711	17 
712	13 
713	21 
714	15 
715	13 
716	16 
717	17 
718	14 
719	15 
720	15 
721	21 
722	21 
723	21 
724	21 
725	15 
726	15 
727	19 
728	21 
729	17 
730	17 
731	15 
732	19 
733	17 
734	13 
735	15 
736	19 
737	15 
738	21 
739	13 
740	21 
741	17 
742	21 
743	13 
744	13 
745	13 
746	13 
747	19 
748	13 
749	17 
750	19 
751	21 
752	21 
753	19 
754	21 
755	21 
756	13 
757	19 
758	19 
759	19 
760	17 
761	19 
762	17 
763	21 
764	17 
765	17 
766	26 
767	22 
768	26 
769	26 
770	22 
771	23 
772	22 
773	24 
774	26 
775	24 
776	25 
777	26 
778	22 
779	27 
780	26 
781	27 
782	23 
783	26 
784	23 
785	24 
786	27 
787	26 
788	25 
789	23 
790	27 
791	27 
792	26 
793	23 
794	22 
795	22 
796	27 
797	26 
798	22 
799	24 
800	27 
801	25 
802	26 
803	27 
804	24 
805	24 
806	22 
807	23 
808	22 
809	26 
810	26 
811	24 
812	25 
813	22 
814	22 
815	24 
816	24 
817	24 
818	25 
819	26 
820	27 
821	22 
822	22 
823	23 
824	22 
825	23 
826	26 
827	26 
828	22 
829	27 
830	23 
831	23 
832	23 
833	25 
834	23 
835	26 
836	23 
837	26 
838	24 
839	22 
840	22 
841	27 
842	24 
843	24 
844	26 
845	22 
846	27 
847	27 
848	24 
849	22 
850	23 
851	23 
852	27 
853	26 
854	23 
855	24 
856	27 
857	22 
858	22 
859	22 
860	23 
861	22 
862	27 
863	24 
864	22 
865	24 
866	24 
867	27 
868	26 
869	22 
870	24 
871	23 
872	22 
873	27 
874	27 
875	24 
876	23 
877	24 
878	26 
879	24 
880	26 
881	24 
882	25 
883	26 
884	26 
885	22 
886	22 
887	25 
888	27 
889	24 
890	25 
891	23 
892	23 
893	22 
894	24 
895	24 
896	22 
897	23 
898	22 
899	26 
900	24 
901	22 
902	24 
903	27 
904	25 
905	27 
906	24 
907	27 
908	27 
909	22 
910	23 
911	22 
912	26 
913	26 
914	25 
915	25 
916	26 
917	26 
918	25 
919	25 
920	22 
921	26 
922	27 
923	26 
924	27 
925	26 
926	27 
927	25 
928	27 
929	25 
930	24 
931	22 
932	26 
933	22 
934	23 
935	22 
936	27 
937	25 
938	23 
939	25 
940	23 
941	25 
942	22 
943	25 
944	27 
945	25 
946	25 
947	26 
948	26 
949	27 
950	26 
951	24 
952	23 
953	23 
954	22 
955	25 
956	23 
957	27 
958	25 
959	22 
960	27 
961	25 
962	23 
963	26 
964	22 
965	22 
966	25 
967	24 
968	25 
969	22 
970	24 
971	22 
972	27 
973	25 
974	26 
975	25 
976	27 
977	27 
978	26 
979	24 
980	22 
981	27 
982	25 
983	22 
984	22 
985	24 
986	25 
987	23 
988	26 
989	25 
990	23 
991	26 
992	26 
993	26 
994	26 
995	27 
996	26 
997	26 
998	26 
999	24 
1000	24 
